1929 1.4375 0 0 0 0 0 0 0 0
1935.5 1.391 0 0 0 0 0 0 0 0
1941.9 1.3452 0 0 0 0 0 0 0 0
1948.4 1.3001 0 0 0 0 0 0 0 0
1954.8 1.2558 0 0 0 0 0 0 0 0
1961.3 1.2122 0 0 0 0 0 0 0 0
1967.7 1.1694 0 0 0 0 0 0 0 0
1974.2 1.1273 0 0 0 0 0 0 0 0
1980.6 1.0859 0 0 0 0 0 0 0 0
1987.1 1.0453 0 0 0 0 0 0 0 0
1993.5 1.0054 0 0 0 0 0 0 0 0
2000 0.9663 0 0 0 0 0 0 0 0
2006.5 0.92792 0 0 0 0 0 0 0 0
2012.9 0.89028 0 0 0 0 0 0 0 0
2019.4 0.85339 0 0 0 0 0 0 0 0
2025.8 0.81725 0 0 0 0 0 0 0 0
2032.3 0.78187 0 0 0 0 0 0 0 0
2038.7 0.74725 0 0 0 0 0 0 0 0
2045.2 0.71338 0 0 0 0 0 0 0 0
2051.6 0.68027 0 0 0 0 0 0 0 0
2058.1 0.64793 0 0 0 0 0 0 0 0
2064.5 0.61635 0 0 0 0 0 0 0 0
2071 0.58553 0 0 0 0 0 0 0 0
2077.4 0.55548 0 0 0 0 0 0 0 0
2083.9 0.5262 0 0 0 0 0 0 0 0
2090.3 0.49769 0 0 0 0 0 0 0 0
2096.8 0.46995 0 0 0 0 0 0 0 0
2103.2 0.44299 0 0 0 0 0 0 0 0
2109.7 0.41681 0 0 0 0 0 0 0 0
2116.1 0.3914 0 0 0 0 0 0 0 0
2122.6 0.36677 0 0 0 0 0 0 0 0
2129 0.34293 0 0 0 0 0 0 0 0
2135.5 0.31987 0 0 0 0 0 0 0 0
2141.9 0.2976 0 0 0 0 0 0 0 0
2148.4 0.27611 0 0 0 0 0 0 0 0
2154.8 0.25541 0 0 0 0 0 0 0 0
2161.3 0.23551 0 0 0 0 0 0 0 0
2167.7 0.21639 0 0 0 0 0 0 0 0
2174.2 0.19808 0 0 0 0 0 0 0 0
2180.6 0.18055 0 0 0 0 0 0 0 0
2187.1 0.16383 0 0 0 0 0 0 0 0
2193.5 0.14791 0 0 0 0 0 0 0 0
2200 0.13279 0 0 0 0 0 0 0 0
2206.5 0.11848 0 0 0 0 0 0 0 0
2212.9 0.10497 0 0 0 0 0 0 0 0
2219.4 0.092271 0 0 0 0 0 0 0 0
2225.8 0.080381 0 0 0 0 0 0 0 0
2232.3 0.069303 0 0 0 0 0 0 0 0
2238.7 0.059038 0 0 0 0 0 0 0 0
2245.2 0.049589 0 0 0 0 0 0 0 0
2251.6 0.040957 0 0 0 0 0 0 0 0
2258.1 0.033145 0 0 0 0 0 0 0 0
2264.5 0.026153 0 0 0 0 0 0 0 0
2271 0.019985 0 0 0 0 0 0 0 0
2277.4 0.014641 0 0 0 0 0 0 0 0
2283.9 0.010124 0 0 0 0 0 0 0 0
2290.3 0.0064351 0 0 0 0 0 0 0 0
2296.8 0.0035768 0 0 0 0 0 0 0 0
2303.2 0.0015506 0 0 0 0 0 0 0 0
2309.7 0.00035853 0 0 0 0 0 0 0 0
2316.1 0 0 0 0 0 0 0 0 0
2322.6 0 0 0 0 0 0 0 0 0
2329 0 0 0 0 0 0 0 0 0
2335.5 0 0 0 0 0 0 0 0 0
2341.9 0 0 0 0 0 0 0 0 0
2348.4 0 0 0 0 0 0 0 0 0
2354.8 0 0 0 0 0 0 0 0 0
2361.3 0 0 0 0 0 0 0 0 0
2367.7 0 0 0 0 0 0 0 0 0
2374.2 0 0 0 0 0 0 0 0 0
2380.6 0 0 0 0 0 0 0 0 0
2387.1 0 0 0 0 0 0 0 0 0
2393.5 0 0 0 0 0 0 0 0 0
2400 0 0 0 0 0 0 0 0 0
2406.5 0 0 0 0 0 0 0 0 0
2412.9 0 0 0 0 0 0 0 0 0
2419.4 0 0 0 0 0 0 0 0 0
2425.8 0 0 0 0 0 0 0 0 0
2432.3 0 0 0 0 0 0 0 0 0
2438.7 0 0 0 0 0 0 0 0 0
2445.2 0 0 0 0 0 0 0 0 0
2451.6 0 0 0 0 0 0 0 0 0
2458.1 0 0 0 0 0 0 0 0 0
2464.5 0 0 0 0 0 0 0 0 0
2471 0 0 0 0 0 0 0 0 0
2477.4 0 0 0 0 0 0 0 0 0
2483.9 0 0 0 0 0 0 0 0 0
2490.3 0 0 0 0 0 0 0 0 0
